,city,lat,lon,Walking Score,Address
321,Philadelphia,39.9015,-75.209,2,3409 Penrose Avenue Philadelphia
322,Philadelphia,39.9015,-75.2061,2,WQ2V+HH Philadelphia Philadelphia
323,Philadelphia,39.9015,-75.20320000000001,3,3404 Penrose Avenue Philadelphia
324,Philadelphia,39.9015,-75.20030000000001,3,67 Industrial Highway Philadelphia
325,Philadelphia,39.9015,-75.1974,3,2915 Wolf Street Philadelphia
326,Philadelphia,39.9015,-75.1945,5,4000 South 26th Street Philadelphia
327,Philadelphia,39.9015,-75.19160000000001,8,3910 Gateway Drive Philadelphia
328,Philadelphia,39.9015,-75.18870000000001,7,3906 Gateway Drive Philadelphia
329,Philadelphia,39.9015,-75.1858,12,FDR Park South Broad Street Philadelphia
330,Philadelphia,39.9015,-75.1829,15,WR28+HR Philadelphia Philadelphia
331,Philadelphia,39.9015,-75.18,28,WR2C+H2 Philadelphia Philadelphia
332,Philadelphia,39.9015,-75.17710000000001,29,WR2F+H5 Philadelphia Philadelphia
333,Philadelphia,39.9015,-75.17420000000001,40,WR2G+H8 Philadelphia Philadelphia
334,Philadelphia,39.9015,-75.1713,39,3601 South Broad Street Philadelphia
335,Philadelphia,39.9015,-75.1684,40,3850 South 11th Street Philadelphia
336,Philadelphia,39.9015,-75.16550000000001,38,3760-3832 South Darien Street Philadelphia
337,Philadelphia,39.9015,-75.16260000000001,35,Unnamed Road South Philadelphia East Philadelphia
338,Philadelphia,39.9015,-75.1597,37,3660 South Lawrence Street Philadelphia
339,Philadelphia,39.9015,-75.1568,35,3670 South Galloway Street Philadelphia
340,Philadelphia,39.9015,-75.15390000000001,33,200 Pattison Avenue Philadelphia
341,Philadelphia,39.9015,-75.15100000000001,29,56 Pattison Avenue Philadelphia
342,Philadelphia,39.9015,-75.14810000000001,21,23 South Christopher Columbus Boulevard Philadelphia
343,Philadelphia,39.9015,-75.1452,18,3503-3435 South Christopher Columbus Boulevard Philadelphia
344,Philadelphia,39.9015,-75.1423,13,3400 South Christopher Columbus Boulevard Philadelphia
345,Philadelphia,39.9015,-75.13940000000001,9,3400 South Christopher Columbus Boulevard Philadelphia
346,Philadelphia,39.9015,-75.13650000000001,11,3513 South Chris Columbus Boulevard Philadelphia
347,Philadelphia,39.9015,-75.1336,13,3115 South Chris Columbus Boulevard Philadelphia
348,Philadelphia,39.9015,-75.1307,22,Walt Whitman Bridge Philadelphia Philadelphia
349,Philadelphia,39.9015,-75.12780000000001,29,100 Monmouth Street Philadelphia
350,Philadelphia,39.9015,-75.12490000000001,67,130 Ellis Street Philadelphia
351,Philadelphia,39.9015,-75.122,71,216 Essex Street Philadelphia
352,Philadelphia,39.9015,-75.1191,69,401 North Filmore Street Philadelphia
353,Philadelphia,39.9015,-75.1162,57,901 Essex Street Philadelphia
354,Philadelphia,39.9015,-75.11330000000001,51,Interstate 76 Fairview Philadelphia
355,Philadelphia,39.9015,-75.11040000000001,34,930 Collings Road Philadelphia
356,Philadelphia,39.9015,-75.1075,35,1066 South Merrimac Road Philadelphia
357,Philadelphia,39.9041,-75.25250000000001,5,WP3X+J2 Darby Township Philadelphia
358,Philadelphia,39.9041,-75.2496,47,7934 Mars Place Philadelphia
359,Philadelphia,39.9041,-75.2467,29,2707 Phillips Terrace Philadelphia
360,Philadelphia,39.9041,-75.24380000000001,71,2745 South 78th Street Philadelphia
361,Philadelphia,39.9041,-75.24090000000001,76,7680 Lindbergh Boulevard Philadelphia
362,Philadelphia,39.9041,-75.23800000000001,74,WQ36+JQ Philadelphia Philadelphia
363,Philadelphia,39.9041,-75.2351,59,7600 Lindbergh Boulevard Philadelphia
364,Philadelphia,39.9041,-75.2322,53,7575 Brewster Avenue Philadelphia
365,Philadelphia,39.9041,-75.22930000000001,29,3245 South 74th Street Philadelphia
366,Philadelphia,39.9041,-75.22640000000001,32,7001-7079 Holstein Avenue Philadelphia
367,Philadelphia,39.9041,-75.2235,23,Essington Av & 70th St Eastwick Philadelphia
368,Philadelphia,39.9041,-75.2206,20,6780R Essington Avenue Philadelphia
369,Philadelphia,39.9041,-75.21770000000001,15,6906 Essington Avenue Philadelphia
370,Philadelphia,39.9041,-75.21480000000001,11,Unnamed Road South Philadelphia West Philadelphia
371,Philadelphia,39.9041,-75.2119,5,3409 Penrose Avenue Philadelphia
372,Philadelphia,39.9041,-75.209,3,Unnamed Road South Philadelphia West Philadelphia
373,Philadelphia,39.9041,-75.2061,3,3407 Penrose Avenue Philadelphia
374,Philadelphia,39.9041,-75.20320000000001,3,3407 Penrose Avenue Philadelphia
375,Philadelphia,39.9041,-75.20030000000001,3,3001 Penrose Avenue Philadelphia
376,Philadelphia,39.9041,-75.1974,5,2600 Penrose Avenue Philadelphia
377,Philadelphia,39.9041,-75.1945,9,3600 South 26th Street Philadelphia
378,Philadelphia,39.9041,-75.19160000000001,14,3700 Gateway Drive Philadelphia
379,Philadelphia,39.9041,-75.18870000000001,20,3700 Gateway Drive Philadelphia
380,Philadelphia,39.9041,-75.1858,33,1954 Pattison Avenue Philadelphia
381,Philadelphia,39.9041,-75.1829,41,WR38+JR Philadelphia Philadelphia
382,Philadelphia,39.9041,-75.18,38,Unnamed Road South Philadelphia West Philadelphia
383,Philadelphia,39.9041,-75.17710000000001,55,1800 Pattison Avenue Philadelphia
384,Philadelphia,39.9041,-75.17420000000001,64,Broad Street South Philadelphia West Philadelphia
385,Philadelphia,39.9041,-75.1713,58,WR3H+JF Philadelphia Philadelphia
386,Philadelphia,39.9041,-75.1684,55,1100 Pattison Avenue Philadelphia
387,Philadelphia,39.9041,-75.16550000000001,49,Pattison Avenue South Philadelphia East Philadelphia
388,Philadelphia,39.9041,-75.16260000000001,46,700-820 Pattison Avenue Philadelphia
389,Philadelphia,39.9041,-75.1597,40,3540 South Lawrence Street Philadelphia
390,Philadelphia,39.9041,-75.1568,38,8825 Pattison Avenue Philadelphia
391,Philadelphia,39.9041,-75.15390000000001,32,3550 South 3rd Street Philadelphia
392,Philadelphia,39.9041,-75.15100000000001,35,3445 South Front Street Philadelphia
393,Philadelphia,39.9041,-75.14810000000001,16,13 Pattison Avenue Philadelphia
394,Philadelphia,39.9041,-75.1452,10,3100 South Christopher Columbus Boulevard Philadelphia
395,Philadelphia,39.9041,-75.1423,10,WV35+J3 Philadelphia Philadelphia
396,Philadelphia,39.9041,-75.13940000000001,11,Packer Ave Marine Terminal 3301 Philadelphia
397,Philadelphia,39.9041,-75.13650000000001,9,3301 South Christopher Columbus Boulevard Philadelphia
398,Philadelphia,39.9041,-75.1336,8,3115 South Chris Columbus Boulevard Philadelphia
399,Philadelphia,39.9041,-75.1307,6,Walt Whitman Bridge Philadelphia Philadelphia
400,Philadelphia,39.9041,-75.12780000000001,17,Walt Whitman Bridge Gloucester City Philadelphia
401,Philadelphia,39.9041,-75.12490000000001,42,WV4G+23 Gloucester City Philadelphia
402,Philadelphia,39.9041,-75.122,53,439 North Broadway Philadelphia
403,Philadelphia,39.9041,-75.1191,53,315 Sherman Street Philadelphia
404,Philadelphia,39.9041,-75.1162,44,Collings Road Fairview Philadelphia
405,Philadelphia,39.9041,-75.11330000000001,38,North-South Freeway Fairview Philadelphia
406,Philadelphia,39.9041,-75.11040000000001,39,3073 Tuckahoe Road Philadelphia
407,Philadelphia,39.9041,-75.1075,48,1066 Ironside Road Philadelphia
408,Philadelphia,39.9067,-75.25250000000001,4,627 Tribet Place Philadelphia
409,Philadelphia,39.9067,-75.2496,34,7814 Saturn Place Philadelphia
410,Philadelphia,39.9067,-75.2467,62,7726 Buist Avenue Philadelphia
411,Philadelphia,39.9067,-75.24380000000001,58,7623 Jay Place Philadelphia
412,Philadelphia,39.9067,-75.24090000000001,73,mercy eastwick medical Arts Building 2801 Philadelphia
413,Philadelphia,39.9067,-75.23800000000001,57,7442 Henslow Place Philadelphia
414,Philadelphia,39.9067,-75.2351,68,3055 South 74th Street Philadelphia
415,Philadelphia,39.9067,-75.2322,57,7300 Lindbergh Boulevard Philadelphia
416,Philadelphia,39.9067,-75.22930000000001,46,3200 South 70th Street Philadelphia
417,Philadelphia,39.9067,-75.22640000000001,37,6960 Norwitch Drive Philadelphia
418,Philadelphia,39.9067,-75.2235,26,6850 Essington Avenue Philadelphia
419,Philadelphia,39.9067,-75.2206,24,STE 2 6800 Philadelphia
420,Philadelphia,39.9067,-75.21770000000001,21,WQ4J+MW Philadelphia Philadelphia
421,Philadelphia,39.9067,-75.21480000000001,14,Unnamed Road South Philadelphia West Philadelphia
422,Philadelphia,39.9067,-75.2119,8,Unnamed Road South Philadelphia West Philadelphia
423,Philadelphia,39.9067,-75.209,3,Unnamed Road South Philadelphia West Philadelphia
424,Philadelphia,39.9067,-75.2061,4,WQ4V+MH Philadelphia Philadelphia
425,Philadelphia,39.9067,-75.20320000000001,3,WQ4W+MP Philadelphia Philadelphia
426,Philadelphia,39.9067,-75.20030000000001,4,Unnamed Road South Philadelphia West Philadelphia
427,Philadelphia,39.9067,-75.1974,6,824 Industrial Highway Philadelphia
428,Philadelphia,39.9067,-75.1945,10,Penrose Av & 26th St South Philadelphia West Philadelphia
429,Philadelphia,39.9067,-75.19160000000001,18,2401 Penrose Avenue Philadelphia
430,Philadelphia,39.9067,-75.18870000000001,29,3520 Reserve Drive Philadelphia
431,Philadelphia,39.9067,-75.1858,41,3517 Capri Court Philadelphia
432,Philadelphia,39.9067,-75.1829,50,2000 Pattison Avenue Philadelphia
433,Philadelphia,39.9067,-75.18,51,1998-1562 Pattison Avenue Philadelphia
434,Philadelphia,39.9067,-75.17710000000001,59,2 Novacare Way Philadelphia
435,Philadelphia,39.9067,-75.17420000000001,68,WR4G+M8 Philadelphia Philadelphia
436,Philadelphia,39.9067,-75.1713,59,WR4H+MF Philadelphia Philadelphia
437,Philadelphia,39.9067,-75.1684,60,Citizens Bank Way South Philadelphia East Philadelphia
438,Philadelphia,39.9067,-75.16550000000001,56,WR4M+MR Philadelphia Philadelphia
439,Philadelphia,39.9067,-75.16260000000001,50,STE 1 3300 Philadelphia
440,Philadelphia,39.9067,-75.1597,40,600 Packer Avenue Philadelphia
441,Philadelphia,39.9067,-75.1568,38,3121 South Lawrence Street Philadelphia
442,Philadelphia,39.9067,-75.15390000000001,38,3120 South 3rd Street Philadelphia
443,Philadelphia,39.9067,-75.15100000000001,39,3333 South Front Street Philadelphia
444,Philadelphia,39.9067,-75.14810000000001,31,19 Pattison Avenue Philadelphia
445,Philadelphia,39.9067,-75.1452,10,WV43+MW Philadelphia Philadelphia
446,Philadelphia,39.9067,-75.1423,9,2906 South Christopher Columbus Boulevard Philadelphia
447,Philadelphia,39.9067,-75.13940000000001,11,2904 South Christopher Columbus Boulevard Philadelphia
448,Philadelphia,39.9067,-75.13650000000001,8,Packer Ave Marine Terminal Container Entrance Packer Avenue Philadelphia
449,Philadelphia,39.9067,-75.1336,5,Packer Ave Marine Terminal Container Entrance Packer Avenue Philadelphia
450,Philadelphia,39.9067,-75.1307,6,2 Packer Avenue Philadelphia
451,Philadelphia,39.9067,-75.12780000000001,17,WV4G+23 Gloucester City Philadelphia
452,Philadelphia,39.9067,-75.12490000000001,28,WV4G+23 Gloucester City Philadelphia
453,Philadelphia,39.9067,-75.122,41,445 North King Street Philadelphia
454,Philadelphia,39.9067,-75.1191,44,WV4J+M9 Gloucester City Philadelphia
455,Philadelphia,39.9067,-75.1162,29,600 Morgan Street Philadelphia
456,Philadelphia,39.9067,-75.11330000000001,21,North-South Freeway Camden Philadelphia
457,Philadelphia,39.9067,-75.11040000000001,40,2897 Tuckahoe Road Philadelphia
458,Philadelphia,39.9067,-75.1075,52,2924 Wasp Road Philadelphia
459,Philadelphia,39.909299999999995,-75.25250000000001,20,500-548 South 2nd Street Philadelphia
460,Philadelphia,39.909299999999995,-75.2496,48,2434 Ulena Street Philadelphia
461,Philadelphia,39.909299999999995,-75.2467,35,2520 South 76th Street Philadelphia
462,Philadelphia,39.909299999999995,-75.24380000000001,58,7515-19 Chelwynde Avenue Philadelphia
463,Philadelphia,39.909299999999995,-75.24090000000001,70,7471-7401 Tanager Street Philadelphia
464,Philadelphia,39.909299999999995,-75.23800000000001,50,WQ56+PQ Philadelphia Philadelphia
465,Philadelphia,39.909299999999995,-75.2351,62,WQ57+PX Philadelphia Philadelphia
466,Philadelphia,39.909299999999995,-75.2322,66,Lindbergh Blvd & 72nd St - FS Eastwick Philadelphia
467,Philadelphia,39.909299999999995,-75.22930000000001,60,7000 Lindbergh Boulevard Philadelphia
468,Philadelphia,39.909299999999995,-75.22640000000001,46,6930 Norwitch Drive Philadelphia
469,Philadelphia,39.909299999999995,-75.2235,35,6729 Essington Avenue Philadelphia
470,Philadelphia,39.909299999999995,-75.2206,31,6700R Essington Avenue Philadelphia
471,Philadelphia,39.909299999999995,-75.21770000000001,27,6850 Essington Avenue Philadelphia
472,Philadelphia,39.909299999999995,-75.21480000000001,20,6850 Essington Avenue Philadelphia
473,Philadelphia,39.909299999999995,-75.2119,13,Unnamed Road South Philadelphia West Philadelphia
474,Philadelphia,39.909299999999995,-75.209,6,Unnamed Road South Philadelphia West Philadelphia
475,Philadelphia,39.909299999999995,-75.2061,5,3403 Penrose Avenue Philadelphia
476,Philadelphia,39.909299999999995,-75.20320000000001,5,WQ5W+PP Philadelphia Philadelphia
477,Philadelphia,39.909299999999995,-75.20030000000001,3,South 26th Street South Philadelphia West Philadelphia
478,Philadelphia,39.909299999999995,-75.1974,6,South 26th Street South Philadelphia West Philadelphia
479,Philadelphia,39.909299999999995,-75.1945,11,3551 South 26th Street Philadelphia
480,Philadelphia,39.909299999999995,-75.19160000000001,20,3409 Messina Way Philadelphia
481,Philadelphia,39.909299999999995,-75.18870000000001,27,3347 Pietro Way Philadelphia
482,Philadelphia,39.909299999999995,-75.1858,50,3408 Capri Court Philadelphia
483,Philadelphia,39.909299999999995,-75.1829,59,2011 Renaissance Walk Philadelphia
484,Philadelphia,39.909299999999995,-75.18,45,Unit B 1843 Philadelphia
485,Philadelphia,39.909299999999995,-75.17710000000001,49,3221R South 17th Street Philadelphia
486,Philadelphia,39.909299999999995,-75.17420000000001,70,3300 South Broad Street Philadelphia
487,Philadelphia,39.909299999999995,-75.1713,63,WR5H+PF Philadelphia Philadelphia
488,Philadelphia,39.909299999999995,-75.1684,69,Citizens Bank Way South Philadelphia East Philadelphia
489,Philadelphia,39.909299999999995,-75.16550000000001,71,900 Packer Avenue Philadelphia
490,Philadelphia,39.909299999999995,-75.16260000000001,68,700 Packer Avenue Philadelphia
491,Philadelphia,39.909299999999995,-75.1597,65,7th St & Packer Av South Philadelphia East Philadelphia
492,Philadelphia,39.909299999999995,-75.1568,60,WR5V+P7 Philadelphia Philadelphia
493,Philadelphia,39.909299999999995,-75.15390000000001,59,301 Packer Avenue Philadelphia
494,Philadelphia,39.909299999999995,-75.15100000000001,64,2984 South Front Street Philadelphia
495,Philadelphia,39.909299999999995,-75.14810000000001,51,Delaware Expressway South Philadelphia East Philadelphia
496,Philadelphia,39.909299999999995,-75.1452,29,WV53+PW Philadelphia Philadelphia
497,Philadelphia,39.909299999999995,-75.1423,11,WV55+P3 Philadelphia Philadelphia
498,Philadelphia,39.909299999999995,-75.13940000000001,15,3037 South Delaware Avenue Philadelphia
499,Philadelphia,39.909299999999995,-75.13650000000001,11,2913 South Chris Columbus Boulevard Philadelphia
500,Philadelphia,39.909299999999995,-75.1336,6,2937 South Chris Columbus Boulevard Philadelphia
501,Philadelphia,39.909299999999995,-75.1307,3,2147 South Delaware Avenue Philadelphia
502,Philadelphia,39.909299999999995,-75.12780000000001,4,Walt Whitman Bridge Camden Philadelphia
503,Philadelphia,39.909299999999995,-75.12490000000001,18,2500 Broadway Philadelphia
504,Philadelphia,39.909299999999995,-75.122,29,2599 Broadway Philadelphia
505,Philadelphia,39.909299999999995,-75.1191,38,2710 Broadway Philadelphia
506,Philadelphia,39.909299999999995,-75.1162,34,600 Morgan Street Philadelphia
507,Philadelphia,39.909299999999995,-75.11330000000001,38,2617 South 8th Street Philadelphia
508,Philadelphia,39.909299999999995,-75.11040000000001,42,WV5Q+PR Camden Philadelphia
509,Philadelphia,39.909299999999995,-75.1075,58,2755 Tuckahoe Road Philadelphia
510,Philadelphia,39.911899999999996,-75.25250000000001,35,WP6X+Q2 Colwyn Philadelphia
511,Philadelphia,39.911899999999996,-75.2496,17,7547 Wheeler Street Philadelphia
512,Philadelphia,39.911899999999996,-75.2467,61,2420 South 75th Street Philadelphia
513,Philadelphia,39.911899999999996,-75.24380000000001,68,2524 South 74th Street Philadelphia
514,Philadelphia,39.911899999999996,-75.24090000000001,74,7339 Garman Street Philadelphia
515,Philadelphia,39.911899999999996,-75.23800000000001,73,7235 Guyer Avenue Philadelphia
516,Philadelphia,39.911899999999996,-75.2351,68,7199 Brant Place Philadelphia
517,Philadelphia,39.911899999999996,-75.2322,70,7098 Sheldrake Place Philadelphia
518,Philadelphia,39.911899999999996,-75.22930000000001,65,694 Lindbergh Boulevard Philadelphia
519,Philadelphia,39.911899999999996,-75.22640000000001,41,6823 Norwitch Drive Philadelphia
520,Philadelphia,39.911899999999996,-75.2235,42,6715 Essington Avenue Philadelphia
521,Philadelphia,39.911899999999996,-75.2206,34,3413 South 67th Street Philadelphia
522,Philadelphia,39.911899999999996,-75.21770000000001,27,3200-3236 South 67th Street Philadelphia
523,Philadelphia,39.911899999999996,-75.21480000000001,20,6850 Essington Avenue Philadelphia
524,Philadelphia,39.911899999999996,-75.2119,12,6046 Passyunk Avenue Philadelphia
525,Philadelphia,39.911899999999996,-75.209,12,6100 Passyunk Avenue Philadelphia
526,Philadelphia,39.911899999999996,-75.2061,9,WQ6V+QH Philadelphia Philadelphia
527,Philadelphia,39.911899999999996,-75.20320000000001,4,WQ6W+QP Philadelphia Philadelphia
528,Philadelphia,39.911899999999996,-75.20030000000001,4,3400 South 26th Street Philadelphia
529,Philadelphia,39.911899999999996,-75.1974,5,3400 South 26th Street Philadelphia
530,Philadelphia,39.911899999999996,-75.1945,17,WR64+Q6 Philadelphia Philadelphia
531,Philadelphia,39.911899999999996,-75.19160000000001,27,3401 South 26th Street Philadelphia
532,Philadelphia,39.911899999999996,-75.18870000000001,43,3209 Napoli Way Philadelphia
533,Philadelphia,39.911899999999996,-75.1858,60,3215 South 22nd Street Philadelphia
534,Philadelphia,39.911899999999996,-75.1829,69,2020 Penrose Avenue Philadelphia
535,Philadelphia,39.911899999999996,-75.18,75,1908 Olympia Place Philadelphia
536,Philadelphia,39.911899999999996,-75.17710000000001,75,3120 South 17th Street Philadelphia
537,Philadelphia,39.911899999999996,-75.17420000000001,78,1510 Packer Avenue Philadelphia
538,Philadelphia,39.911899999999996,-75.1713,77,3100 South Juniper Street Philadelphia
539,Philadelphia,39.911899999999996,-75.1684,69,WR6J+QJ Philadelphia Philadelphia
540,Philadelphia,39.911899999999996,-75.16550000000001,78,2929 South 10th Street Philadelphia
541,Philadelphia,39.911899999999996,-75.16260000000001,68,2901 South 10th Street Philadelphia
542,Philadelphia,39.911899999999996,-75.1597,71,WR6R+Q4 Philadelphia Philadelphia
543,Philadelphia,39.911899999999996,-75.1568,67,424 Oregon Avenue Philadelphia
